commit,chart_version,images
cfefd2b6ab5ab677376dfe1de25aa17d417d8138,7.2.5,docker.io/bitnami/kibana:7.10.2-debian-10-r58
feb26c2f1d9060e9b17d1f35d78934f0a03a260e,8.0.0,docker.io/bitnami/kibana:7.12.0-debian-10-r0
3de48e319351b8743ae1bc9c9621d939b5542a61,8.1.0,docker.io/bitnami/kibana:7.12.0-debian-10-r0
14a923eaa22c8749a9852927ae866b427a6a52eb,8.1.1,docker.io/bitnami/kibana:7.12.1-debian-10-r0
ee5597c86b1cd3587fb50feb1dbc7518195c8cab,8.1.2,docker.io/bitnami/kibana:7.12.1-debian-10-r0
bb07808b2334dc99303db04a0860967a1a30f9ad,8.1.3,docker.io/bitnami/kibana:7.12.1-debian-10-r26
02fc6fabf0cfd0dba0ace6f4430c9d8c5d424209,8.1.4,docker.io/bitnami/kibana:7.12.1-debian-10-r27
1f5f356c69c73eccfac590c0d5157b84e3ffd173,8.1.5,docker.io/bitnami/kibana:7.13.0-debian-10-r0
01800b1562a7c5fe3743e5ec39eccd10ae6459e4,8.1.6,docker.io/bitnami/kibana:7.13.1-debian-10-r0
2f1c4b227e9b6e7606324ca5feec71ebfdbc6978,8.1.7,docker.io/bitnami/kibana:7.13.2-debian-10-r0
f2552d1e677772a59a817b49ac73b0c47bf399e9,8.1.8,docker.io/bitnami/kibana:7.13.3-debian-10-r0
1c523366e09a2e62b34aab0a4962e4d5d5bb0199,8.1.8,docker.io/bitnami/kibana:7.13.3-debian-10-r0
7f5b0ed1942b9d2f4c109ecef3e130df61ea6a38,8.1.8,docker.io/bitnami/kibana:7.13.3-debian-10-r0
21177f93f7c74a12681a14db134b3f0eda96fd41,8.1.9,docker.io/bitnami/kibana:7.13.4-debian-10-r0
9979a9da46a2531377c145c6b39945dd951f5e5a,8.1.10,docker.io/bitnami/kibana:7.13.4-debian-10-r0
4c867335c5c9c5aba041868df16ebb8f64ac68bd,8.1.11,docker.io/bitnami/kibana:7.13.4-debian-10-r0
8060430325eaaa2faa7ec94671b5b170488313f2,8.1.12,docker.io/bitnami/kibana:7.13.4-debian-10-r0
e8081694be2bb9ff8672291c58ac2399649834d2,8.1.13,docker.io/bitnami/kibana:7.13.4-debian-10-r9
6c107e835d6caf8db2e8b17dcd48c5971637e013,8.1.13,docker.io/bitnami/kibana:7.13.4-debian-10-r9
5690444a393d47552eb8ae51aae2802eb3dc9bcc,8.2.0,docker.io/bitnami/kibana:7.13.4-debian-10-r9
e2a39ce893fe760d60d527f10b4489f8b0833b53,8.2.1,docker.io/bitnami/kibana:7.13.4-debian-10-r9
6c9124f79491aa65f53a87c1ed598b47ffa8b411,8.2.1,docker.io/bitnami/kibana:7.13.4-debian-10-r9
c351211a5501bb44b5e065a5e3a7d4b7414f84f3,8.2.2,docker.io/bitnami/kibana:7.13.4-debian-10-r18
