commit,chart_version,images
dad6d3857f54132e32b5860cd454129bc8b781fe,10.16.0,docker.io/bitnami/mongodb:4.4.6-debian-10-r0
29c842cb5d48971ebdb34db7de7da3cb1e0547fc,10.16.1,docker.io/bitnami/mongodb:4.4.6-debian-10-r0
88bd1d8a12e8e15698621b2c6918fac8870f5b5c,10.16.2,docker.io/bitnami/mongodb:4.4.6-debian-10-r6
43ef32145b38696ec352ac42ac88d97c4259460c,10.16.3,docker.io/bitnami/mongodb:4.4.6-debian-10-r7
5d1db0a73ccb9e9218c794a811532c39f4dad11f,10.16.4,docker.io/bitnami/mongodb:4.4.6-debian-10-r8
cdf83aa3ee3c2907b7ee70830f4416c32de15b67,10.17.0,docker.io/bitnami/mongodb:4.4.6-debian-10-r8
a1efd31ab4c9da2a0fbb3966fd494119a4c2a568,10.18.0,docker.io/bitnami/mongodb:4.4.6-debian-10-r8
8a5cc0df3279b97bb36aa7617dfaf908f0ffdbe6,10.19.0,docker.io/bitnami/mongodb:4.4.6-debian-10-r8
246309975f718f836f51a1a02f13a0e936ac720d,10.20.0,docker.io/bitnami/mongodb:4.4.6-debian-10-r8
40e10f6e974c0c6dd62e136020a0121b32853c14,10.20.1,docker.io/bitnami/mongodb:4.4.6-debian-10-r25
9abf01af0c3852a597bbfa30f89404f0751249d7,10.20.2,docker.io/bitnami/mongodb:4.4.6-debian-10-r26
2c8b58eb6d38034e93cdda6d8cc6a69003e8611c,10.20.3,docker.io/bitnami/mongodb:4.4.6-debian-10-r26
993af163008301897ee2ebf4017c11aa2d05fa9b,10.20.4,docker.io/bitnami/mongodb:4.4.6-debian-10-r26
d5f82623e6c437d90d0368336314dfe257f9d9e1,10.20.5,docker.io/bitnami/mongodb:4.4.6-debian-10-r29
ffdf1f71c5b2a32addb2b55f388fb714067a0a70,10.21.0,docker.io/bitnami/mongodb:4.4.6-debian-10-r29
aeaaf26cb058ff83d7c9725aa6a086c0785c2866,10.21.1,docker.io/bitnami/mongodb:4.4.6-debian-10-r29
cd7c5674189a54e638d6a225e1417f86efd1dd2d,10.21.1,docker.io/bitnami/mongodb:4.4.6-debian-10-r29
86922f08ea0e31876b82a508cd1c9b8c8b7eba4c,10.21.2,docker.io/bitnami/mongodb:4.4.6-debian-10-r29
a9074525f83c97df584fb7ebfe408d57cbb06b22,10.22.0,docker.io/bitnami/mongodb:4.4.6-debian-10-r29
66325fb87c6ef2754ac96c760b3c4a2525366d4b,10.22.1,docker.io/bitnami/mongodb:4.4.7-debian-10-r0
b33b435b60c3ada7b1ef8a0988d670d66fbcb3f5,10.23.0,docker.io/bitnami/mongodb:4.4.7-debian-10-r0
783e9d4b7f1157e71349404ea5691e959d4e3646,10.23.1,docker.io/bitnami/mongodb:4.4.7-debian-10-r5
